Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
IT,"Gartner, Inc.",6.69444782,15.67152419,4.53619301,16.6586839,65.56300159,5.71596459,13.54301414,19.40315706,-32.6574926,8.21089211,9.9646,-33.04449546,1.79431927,14.75204014,-1.57204567,-0.31168467,-0.51517565,-2.82722987,185.74712484,-20.69747317,18.14097767,1.42397865,1.92303215,2.11711879,1.955675,13.25306293,416.63199133,28.21015854,0.7755162,115.36041985,28.76437504,26.43709142,4.60866192,Technology Services
ITI,"Iteris, Inc.",2.60367578,16.82987452,25.81398972,-11.6031746,24.98077564,1582.98969072,-6538.65546218,-8.84833261,,-109.06380441,-0.3506,,-109.81638418,-9.51926281,-9.67747116,5.22872331,-6.06212425,-7.27492335,-38.36617928,13.30208502,-3.43731577,3.68464032,4.39674519,3.63248251,0.0175,-6.54315236,-11.41559139,-10.13635426,1.39882028,2.7500017,,29.16864109,1.06281929,Electronic Technology
ITRI,"Itron, Inc.",9.39149,-9.38689081,11.83254031,-7.54108741,27.64991947,22.36674204,-25.92521326,1.16514922,,88.23465271,-0.2158,,88.0228909,-0.5420024,-0.65636501,2.15555324,-0.76552328,-2.15227113,,-95.69326399,0.26470791,1.03020779,2.46159835,1.96539081,0.499685,1.61015847,3.3425563,2.34062528,1.25543828,2.22203488,67.51263071,113.13819879,1.36721566,Electronic Technology
ITT,ITT Inc.,4.51184359,8.05424955,6.91103475,2.53474152,30.86989992,11.87664042,1.2195122,14.74043579,8.72343958,19.91194005,4.3847,8.2,16.02908631,12.32720822,6.02737421,3.12118478,4.83563097,84.01920439,315.30612245,,5.81718379,1.18355929,2.30485806,1.67635634,1.27373,11.22961518,19.55822924,18.9301509,1.06975556,3.43237516,18.17110696,24.19018519,2.43892184,Producer Manufacturing
ITW,Illinois Tool Works Inc.,-1.05547374,10.21791768,-0.88235294,9.18909652,39.97614863,5.13513514,8.05248263,23.78860156,2.79189865,14.6867109,9.765,2.3872679,12.62063846,19.0434346,-4.07414319,-1.64196269,-1.89734858,0.86283467,21.41843972,-14.37417072,12.15164449,2.01822627,2.03301893,2.59433616,2.391177,20.55452141,104.62101064,33.52508789,1.12732295,22.2260852,21.83739616,24.08480749,4.23635228,Producer Manufacturing
IUS,Invesco RAFI Strategic US ETF,,,,,,,,,,,,,,,,,,,,,,1.24740125,1.29679378,1.85959193,,,,,,,,,,Miscellaneous
IUSB,iShares Core Total USD Bond Market ETF,,,,,,,,,,,,,,,,,,,,,,0.23335669,0.52830192,0.46241959,,,,,,,,,,Miscellaneous
IUSG,iShares Core S&P U.S. Growth ETF,,,,,,,,,,,,,,,,,,,,,,0.82617676,1.29816202,1.1980994,,,,,,,,,,Miscellaneous
IUSV,iShares Core S&P U.S. Value ETF,,,,,,,,,,,,,,,,,,,,,,0.54106548,1.33171209,1.04836215,,,,,,,,,,Miscellaneous
IVAC,"Intevac, Inc.",-10.75203604,-7.17215242,-45.53930918,115.17615176,42.18562121,-24.65652601,21.04624155,-45.98585051,-24.18820411,40.46552481,-0.6778,-25.36622976,38.40409798,-46.8499203,9.69138424,-6.48239082,-21.66001994,-29.0403297,63.94390582,-509.2503023,-28.17874221,0.95238095,4.16012808,3.55521399,-0.14,-9.62979716,-12.83515649,-12.68901662,2.36640557,0.65227559,,,1.87107226,Electronic Technology
IVDA,"Iveda Solutions, Inc.",8.46209171,132.98400082,-42.23029063,15.76992628,21.56313426,-49.8525452,-22.48240355,-74.51009662,-33.8028169,22.36135957,-0.2604,-37.63836565,-11.55942486,-74.8670797,230.12979502,1.78577979,-28.41976782,-19.0948563,,-171.60487026,-121.36417623,4.70193217,6.48296728,4.71627777,-0.04,-32.76692062,-48.23785829,-47.22447447,3.40928331,1.49280468,,,1.46108212,Electronic Technology
IVP,"Inspire Veterinary Partners, Inc.",4.83153007,285.80859225,19.59483884,161.73987178,19.82255217,-37.10558183,-223.36121564,-33.63978323,19.23076923,-269.1015953,-0.4396,19.1721753,-269.02308082,-49.94445223,218.90122602,-0.15466217,-13.92551839,252.75011018,-2.34074508,-20.22047258,-28.3654598,14.66865227,12.68404948,14.52549853,,-40.15829694,,-55.37876883,0.25058132,-2.19727625,,,0.75857503,Process Industries
IVR,INVESCO MORTGAGE CAPITAL INC,584.3578388,-969.3256775,672.20549972,-1653.58607958,,-12.53728192,-304.53929622,,-108.37776085,-153.50155763,-12.2061,-80.99986022,-347.69333333,,-39.6317979,2.78336509,3.00513012,-39.39720091,29.10172853,32.92208542,,3.96214511,3.9407045,4.73116509,1.326667,-0.77528892,-4.37982233,-4.37982233,,0.49541476,,1.00956671,2.99489903,Finance
IVT,InvenTrust Properties Corp.,0.23183567,12.18932993,-1.13353608,14.86188318,28.5433757,0.83740961,18.70230747,14.98236069,81.54761905,,0.7735,82.52427184,,22.20130063,11.77984239,0.20964236,-0.05776775,39.24063167,-44.51675452,108.6953377,61.32061036,0.98724805,2.34569269,1.53336132,0.02,0.1616284,0.25056004,0.17009943,,1.02665906,411.55143339,8.73390723,6.66548746,Finance
IVZ,Invesco Ltd,-3.83461154,-15.51345336,0.4244139,-17.49376987,64.85140155,,-38.86952075,18.90915231,0.65949323,-50.27229294,1.4884,-0.41797283,-43.50840594,15.54711246,-8.96052084,-0.08928026,1.16444328,-11.87107404,,-30.72280179,15.69908815,2.18080888,2.80085576,2.64874097,0.381191,2.83867715,5.52563864,3.5710612,,0.5216573,9.86034377,,0.98483339,Finance
IXUS,iShares Core MSCI Total International Stock ETF,,,,,,,,,,,,,,,,,,,,,,0.75989169,1.07484393,0.87017141,,,,,,,,,,Miscellaneous
IZEA,"IZEA Worldwide, Inc.",22.33233101,36.88435463,77.85191285,7.31448593,37.78981119,48.34851185,-9.0376024,-13.34085898,62.95884316,-38.17307692,-0.2874,63.17529707,-42.31255538,-10.87576614,-5.63927302,-3.94006047,-8.3520378,39.19502757,43.83390157,-19.24229289,-7.63121668,3.36538462,5.01609665,4.90731874,-0.07,-6.86286355,-8.17290019,-8.16741263,4.22677098,0.46189171,,,0.82659709,Commercial Services
J,Jacobs Solutions Inc.,2.84634689,5.90852964,-3.31146674,8.21581719,20.77032444,-0.40637559,37.79763777,7.249835,-24.01176471,61.622921,4.9754,-24.14323456,59.37022877,4.32659505,0.19005497,-0.43946958,-6.4115738,8.92033573,199.67988435,-45.20681588,2.33162987,0.82554282,2.05790181,1.45950144,2.037548,5.00052109,11.907659,7.2906068,1.46174772,2.79337888,22.89929,19.0433703,1.06063825,Technology Services
JACK,Jack In The Box Inc.,0.30272095,28.36596221,1.67095116,3.31941002,25.69432382,1.75295867,-8.01858536,16.78317915,11.184573,-26.09538791,5.4498,10.03885766,-30.14931676,7.8865432,66.17878838,1.66695311,0.45739988,41.7151827,270.85769981,-27.29742558,7.92918384,2.37730679,2.92561666,2.67169074,1.14991,5.32321013,,6.95336898,0.5551739,-1.76652112,8.47290107,6.69732007,0.7501731,Consumer Services
JAKK,"JAKKS Pacific, Inc.",55.30962748,28.18652232,63.0923887,15.96860669,26.29771649,,53.13525726,7.69542834,,,8.8623,,,11.48134797,13.52623044,12.00870711,-67.51493228,-23.04117157,,,9.50907262,10.78431373,3.67725647,4.24444537,3.38,17.49813556,60.12550638,41.7505234,1.00241303,1.08056133,2.38088222,2.64431006,0.21872363,Consumer Durables
JAMF,Jamf Holding Corp.,2.17605059,30.67458541,7.34609415,32.36570774,64.64818621,-281.71438027,-4071.07496464,-27.86543185,-48.3936767,-84.12773321,-1.1705,-49.58264463,-87.92775539,-29.5129664,3.31811243,1.59446616,-0.28018352,1.43816732,,48.39920592,17.17462864,3.22366235,3.9838712,4.05341029,0.064444,-7.53101161,-16.10657851,-10.50580563,0.93126494,2.6676923,,35.12174423,3.61823626,Technology Services
JAN,JanOne Inc.,,-1.02693519,0,51.80772391,18.65643382,5.29891304,-475.81837381,-10.52990331,,,0.4965,,,9.06061448,208.31519947,-2.20150961,-100,87.50188225,-104.74031327,44.41087613,-9.75486607,12.01923077,15.69364421,12.38758562,,-29.36974229,-59.43992163,-50.56321839,0.09872282,0.47724387,,,0.06487556,Industrial Services
JBGS,JBG SMITH Properties,-0.56680744,-4.49869318,7.89814149,1.85959071,29.6921218,-1.4882373,6.15757103,4.22994137,-155.33405172,,0.7017,-153.19540881,,13.78469655,-7.55954318,-0.88119664,4.72485227,-7.78272533,-11.05042017,-205.14456536,-14.68858943,2.16550657,3.56559468,3.06660849,-0.15,-0.52466211,-1.11422466,-0.60008652,,0.5535093,,,2.36692553,Finance
JBHT,"J.B. Hunt Transport Services, Inc.",0.99373592,21.74253236,-5.91644283,23.69033294,11.15060829,-10.19791048,22.31395419,8.81686977,-0.95984113,29.00455342,9.2077,-1.11895417,27.41106143,6.54347958,15.11415897,1.5184538,0.03162295,5.91218641,,-14.56529213,1.59366826,1.1059579,2.38420057,2.27373273,1.797734,9.82065331,20.63092475,15.57913878,,4.77526977,22.75123003,,1.33729303,Transportation
JBI,"Janus International Group, Inc.",7.42624174,35.90735186,17.70701601,52.54191787,32.88337818,20.75363336,62.61139039,18.53078296,42.29249012,82.55785021,0.7337,42.35624663,145.77749366,10.55929864,13.24560919,3.72177327,-0.24192975,5.04905633,-3.06727635,44.9338646,7.81356516,2.39130435,3.06110923,2.88003991,0.239553,10.27257839,34.13303628,11.76329584,2.12670942,3.61984582,10.61196424,10.55431009,1.27641147,Producer Manufacturing
JBL,Jabil Inc.,-0.20058997,3.65613239,-12.8342246,8.84379786,8.19261138,-22.50372578,7.53191489,4.6193303,-32.98156094,-12.73504893,6.0191,-33.47639485,-17.87148594,2.35721284,-1.48602729,-0.0617411,-9.87520347,-10.91445428,110.6122449,164.66165414,2.02870152,1.53352625,3.25335231,2.53706314,2.625935,4.17976035,30.76923077,14.04171316,0.75021662,5.5532141,20.15228089,23.09034375,0.46843415,Electronic Technology
JBLU,JetBlue Airways Corporation,12.11340206,51.69786318,,,1.21205503,1990,,-1.94365582,,-95.47440154,-1.1187,,-98.9010989,-3.95282813,-2.70106426,1.92031451,3.61052877,-8.72553103,-111.58798283,-229.98454405,-9.18322778,2.30166271,4.76165192,4.24764215,-0.252583,0.19982238,0.77142857,0.35627103,0.5503856,0.39005068,55.77427822,,0.14299546,Transportation
JBSS,"John B. Sanfilippo & Son, Inc.",-1.8081204,4.58410576,10.03304478,6.13611422,20.9929918,-1.19813623,7.12268075,9.02523392,-6.84596577,1.31164152,5.3991,-6.73150267,1.73175587,6.28767433,-4.91322759,-4.44277176,-66.04156462,-72.99387869,,5517.45945946,10.39556421,1.0711783,2.20925171,2.06785161,,14.40767223,22.01538278,21.24440854,0.95105499,3.96258873,18.55727382,11.25213324,1.16972274,Consumer Non-Durables
JBT,John Bean Technologies Corporation,-6.2485482,16.26190221,-2.90148448,10.63005984,28.92242569,-6.56205421,13.95636064,8.9445109,1405.64357461,10.38633591,4.0716,1408.38709677,10.38851351,6.01361921,20.67339124,3.90292913,-32.0568122,39.4195548,-39.3258427,-68.12354312,2.51679396,2.62903538,2.42627656,3.58629688,1.3292,4.62685713,11.13201487,6.37732972,1.48023276,3.86941991,5.99662307,52.8776489,1.719204,Producer Manufacturing
JCE,Nuveen Core Equity Alpha Fund,,-94.20931131,,-99.97388149,0.42123331,,-174.80283753,-2149.18533314,,-174.68553061,-2.9509,,-174.80284973,-2149.18533314,-30.20695075,,,,,,,0.66889632,1.91343231,1.52034155,,13.65672943,14.12192185,14.12192185,,0.99806117,6.37293887,,77.15392304,Miscellaneous
JCTCF,Jewett-Cameron Trading Company,132.65084784,9.3915532,,-13.92323314,9.50325119,,-42.54048098,3.13115369,,-66.37400343,0.3332,,-66.30567767,1.85069811,18.79312244,8.66456328,-5.88235294,133.33333333,,15.92650874,-7.46611017,1.0662621,1.23085803,0.44923902,,-1.4008356,-2.16045297,-2.16045297,0.84790145,0.67889969,,9.67965846,0.29952714,Distribution Services
JEF,Jefferies Financial Group Inc.,-2.7226105,-20.44040656,-2.65872516,-22.46073552,86.51920829,43.10532181,-28.17644812,29.75960468,338.21782178,-50.06442563,3.0616,365.2570414,-52.98977224,10.3969595,-8.99994655,4.28833005,10.85426051,-15.03822201,-126.77352552,-103.06892956,-1.98931541,1.57992565,2.69295828,1.76256875,0.43,0.6238867,3.45104852,1.766883,,0.71996627,23.47600519,7.31363827,0.98819183,Finance
JELD,"JELD-WEN Holding, Inc.",-7.92153225,7.49122067,-2.51712269,-2.9609415,18.30216883,25.1475824,-32.32675247,3.10640358,151.20990433,-69.40333294,0.5251,152.94700674,-72.91407518,0.8915072,-6.34744271,-0.4121025,-5.58200506,0.49518512,,-157.43892769,-1.03096421,2.71985494,3.59734484,3.15511234,0.344796,1.03364158,5.00944439,1.44009809,1.41662039,1.28815504,17.60114686,3.68142111,0.1904699,Non-Energy Minerals
JEPQ,JPMorgan Nasdaq Equity Premium Income ETF,,,,,,,,,,,,,,,,,,,,,,1.21225479,1.39076566,1.48868468,,,,,,,,,,Miscellaneous
JEQ,"abrdn Japan Equity Fund, Inc.",,-93.73519518,,-98.019078,29.93931789,,-378.62636019,-5435.62728338,,-349.41601989,-3.31,,-349.55292982,-5130.73366193,-41.57523811,,,-23.28522529,,,88.60026759,1.57790927,1.36147729,1.06623321,,-0.86548523,-0.97757972,-0.86905712,,0.84392251,,,,Miscellaneous
JEWL,Adamas One Corp.,-84.30972629,,60.81745034,-262.29338231,-235.80459365,27.35560707,19.57689235,-499.62211555,46.57534247,13.7833595,-0.5492,44.90983595,8.63005487,-618.78553674,9.24441862,-14.5915469,-14.5415116,52.7061277,15.27557537,-29.09821118,-176.12188465,5.34846029,14.21426378,11.81972588,,,,,0.31171556,-2.59723859,,,6.29064019,Consumer Durables
JFR,Nuveen Floating Rate Income Fund,,-7.99907308,,-9.2516973,79.04752863,,,148.00326907,,,0.61,,,99.23785839,123.22554302,,,129.11453396,,,138.13238505,1.05124836,1.49947086,1.37215895,,2.36964718,3.96156558,2.44285177,,0.84021102,12.58196721,9.07908354,12.54115463,Miscellaneous
JGGC,Jaguar Global Growth Corporation I,,,,,,51.43591627,-6056.34543179,,,,0.2027,,,,55210.66882955,1.09173067,,-100,57.50882013,-13515.40145985,,28.38801712,29.85272743,29.11793937,,2.31309609,2.43947625,2.43947625,0.16118261,-25.32885074,42.45076586,,,Finance
JGH,Nuveen Global High Income Fund,,-81.57304976,,-88.80614159,54.90373812,,-328.68187557,-562.59721617,,-357.74340876,-2.4831,,-357.74117173,-597.2797013,-21.75813238,,,-19.97538994,,1.35124134,244.20293901,0.38204758,1.79937609,0.93964701,,7.36922618,10.84866565,10.84866565,,0.81845471,7.61953279,11.98393752,27.535275,Miscellaneous
JHAA,Nuveen Corporate Income 2023 Target Term Fund,,-22.54866673,,-26.31627119,81.13073412,,-148.64384763,-40.96578426,,-172.76507277,-0.28,,-172.22637712,-56.78104983,-3.45585612,,,-0.1019368,,75.3617096,145.94067497,0.52083333,0.16665522,0.21895642,,4.29830128,5.03430261,4.31477333,,1.02195826,20.07948128,36.28719937,23.76980166,Miscellaneous
JHI,John Hancock Investors Trust,,-61.96757416,,-66.84636154,80.03489103,,-225.9379838,-483.17088291,,-234.8860897,-3.9728,,-235.2875774,-506.74404832,-17.81245782,,,0,,10.89271702,181.60810896,0.34305317,0.88057804,0.62129946,,-2.74797434,-4.6572018,-2.7856082,,0.87710618,,14.03347638,,Miscellaneous
JHS,John Hancock Income Securities Trust,,-88.77055933,,-98.3604266,13.0441885,,-492.90683415,-2409.50199204,,-537.07540352,-3.6286,,-537.07168028,-2510.36147856,-16.61435675,,,0,,-145.38515256,-334.71680427,0.21369925,0.96186817,0.73545935,,-2.51295952,-4.21587806,-4.21587806,,0.86259549,,,,Miscellaneous
JILL,"J. Jill, Inc.",4.18217106,5.13699449,3.87165104,8.52189486,64.41046828,8.31773288,18.77950593,13.03025673,234.54373224,,2.9524,231.20104439,,6.85473647,1.60115468,2.15532139,-0.55996014,-4.93211624,377.82732063,-14.62351672,9.6475032,1.68607683,3.48200958,2.63634488,0.62,6.78949001,812.13857065,9.73718464,0.59666128,-1335.42246982,13.88339206,7.57326756,0.68544951,Retail Trade
JJSF,J & J Snack Foods Corp.,26.02159513,20.62566236,59.16080447,23.57939781,26.5227544,150.04486404,-2.33832723,4.77374523,408.28418983,-15.40790696,2.4585,409.11075535,-15.05565846,3.42119978,8.01211,6.46063494,16.07069295,84.32078776,,-227.77070595,-4.43477593,1.55323552,2.15631861,2.0934725,1.72042,5.07024323,7.55367477,6.35573982,1.55447925,3.48880161,45.96497404,48.74917709,1.99839225,Consumer Non-Durables
JKHY,"Jack Henry & Associates, Inc.",4.63551417,6.93906584,13.77238366,5.44905253,41.32642699,14.46566514,2.93924197,23.13556035,19.97311828,1.56724578,5.016,19.89478718,1.02778604,17.64670776,12.73297258,8.27029637,-22.57251336,95.33446634,2417.20080508,-27.14885142,16.47878281,2.07679132,1.88573614,1.89676857,1.31762,13.76395673,24.5237252,21.18485687,1.0504755,6.37267524,28.03454944,29.99343325,4.9485261,Technology Services
JLL,Jones Lang LaSalle Incorporated,7.15581238,7.71758834,,,,81.8380744,-9.48990072,4.66853542,,-28.1706386,13.2648,,-31.93635607,3.1201434,0.57207352,-0.14890435,-2.62685482,18.49290001,,-97.87478461,0.08819351,2.52811294,2.77555663,2.87277623,2.183847,1.98277692,5.14798581,3.5122896,,0.98125941,19.54393299,78.16406034,0.29093276,Finance
JLS,Nuveen Mortgage and Income Fund,,-9.48931086,,-10.27209059,78.78279373,,-287.32584539,-156.74130967,,-330.47686259,-2.2861,,-330.02908392,-174.63000811,-9.80997089,,,5.34510327,,,84.19888057,0.37617555,1.84059203,1.50972227,,3.79607668,5.421636,4.99314514,,0.84906571,15.47158871,10.93808489,9.50892112,Miscellaneous
JMM,Nuveen Multi-Market Income Fund (MA),,0.3840875,,3.74786598,69.06026241,,,91.35304006,,,0.1656,,,53.51381881,-3.45454286,,,5.1803362,,-148.68276357,-24.33798223,0.34032479,0.96607392,1.28491219,,1.76923775,2.56018256,2.56018256,,0.85039479,32.75966184,,17.52880007,Miscellaneous
JMSB,"John Marshall Bancorp, Inc.",-62.26686369,13.88084375,,,,,,46.52483423,-327.56005057,23.14601818,2.2484,-326.52513966,24.95856681,36.7746281,9.25534672,-2.7936132,-0.35611938,14.76101023,,3.11865254,38.3214688,0.69138906,4.48597165,6.48528243,,0.38177639,4.15725474,3.2872613,,1.0541115,25.73600776,,2.71672767,Finance
JNPR,"Juniper Networks, Inc.",4.24989065,11.94830426,5.43309129,7.51187221,56.37214216,24.15569548,10.82971876,10.17316834,-71.17533719,87.56068757,1.4294,-71.42857143,86.38702018,8.8847808,4.94767638,0.6354454,-1.3993729,-8.37863767,101.20481928,-101.27183314,-0.1414774,1.22637716,2.23208747,1.44304184,0.546042,4.51512077,9.57041239,6.83172096,1.24891698,1.80206637,19.9704142,14.38997879,1.43714366,Technology Services
JOAN,"JOANN, Inc.",-5.0826187,-8.30162144,-6.8211631,-15.13663147,43.35615102,-81.87919463,-59.23992114,-5.0673232,-33.94803018,-452.56080114,-4.9288,-35.2398524,-453.79188713,-9.04867157,-5.34549201,3.78363486,4.04500262,10.2211561,-7.62081784,-108.10157195,-7.76309261,1.84420183,11.02829323,6.68425798,-0.214,-9.85474581,,-13.56156122,0.14503817,-0.57129703,,,0.0130104,Retail Trade
JOBY,"Joby Aviation, Inc.",,,-5.53275789,-50.50492379,,-17.12053017,-54.63387593,,-139.75453575,27.94310007,-0.4407,-152.28982389,-43.09964287,,-13.12663981,17.06493743,-1.63553183,1043.22175732,11.67605698,-27.5006686,,4.38077634,5.37452092,6.23047383,-0.176674,-39.210405,-47.17436433,-46.73013578,27.77654049,2.91859993,,,,Electronic Technology
JOE,St. Joe Company (The),75.59288131,-5.49633702,178.2143906,-28.89427988,33.10663797,175.4107162,-25.12360309,24.36063586,234.17508418,-4.5967933,1.2079,234.23484119,-4.86365404,28.10982835,16.89328288,3.80846767,4.33320832,40.57210141,87.44932336,-61.97683613,16.19881025,5.37402957,2.57482941,2.81260504,,6.02359104,13.24787548,7.18450538,,4.36266685,32.21455886,42.32701519,8.58767069,Finance
JOET,Virtus Terranova U.S. Quality Momentum ETF,,,,,,,,,,,,,,,,,,,,,,0.2351392,1.19503246,0.88172706,,,,,,,,,,Miscellaneous
JOF,Japan Smaller Capitalization Fund Inc,,,,,,,,,,,,,,,,,,,,,,0.29761905,1.28228479,1.03972064,,,,,,,,,,Miscellaneous
JOUT,Johnson Outdoors Inc.,-7.45516167,-1.10370371,2.9893144,-18.94168623,36.03769397,38.64518634,-35.40149498,8.92036779,-0.5146857,-47.01184581,4.3658,-0.40374134,-46.64132116,5.98516187,0.8370323,0.65660125,-1.5928439,15.81989839,,-355.18479236,-12.62304014,1.16707617,2.6860196,2.16391934,-0.32,6.54356756,8.99642683,8.23571861,2.34588919,1.01315448,11.10130164,11.50396103,0.65546049,Consumer Durables
JPC,Nuveen Preferred & Income Opportunities Fund,,-9.0206718,,-10.27048397,80.77442404,,80.14823056,-25.62407515,,55.69812201,-0.3798,,55.7044157,-61.94639534,-10.33947182,,,-10.27019225,,-20.87548161,84.85369602,1.08914209,1.41191175,1.02369379,,-2.94692451,-4.78693155,-2.99511835,,0.8057915,,11.54391047,9.7954347,Miscellaneous
JPEF,JPMorgan Equity Focus ETF,,,,,,,,,,,,,,,,,,,,,,0.32782249,1.03078231,0.90730917,,,,,,,,,,Miscellaneous
JPI,Nuveen Preferred and Income Term Fund,,-33.54624741,,-37.18005915,78.80903211,,63.14472897,-69.65866423,,43.16659485,-1.4509,,43.16661599,-114.70416758,-13.16550941,,,-12.34003927,,-26.49229092,92.20692178,0.21406728,1.08905298,0.89300221,,-4.57942527,-7.30790162,-4.61482339,,0.88784619,,,12.94555563,Miscellaneous
JPM,JP Morgan Chase & Co.,0.65741179,24.81836837,,,,,,29.90123269,-8.88430622,-21.34749557,12.0848,-9.128198,-22.06930961,23.79492453,-2.0788729,0.7779507,0.30495516,-0.83078499,,101.82571775,63.3627858,1.49896005,1.72533541,1.57864917,3.619368,1.32837744,16.83479548,7.83448539,,1.56709796,8.4442906,,1.83187469,Finance
JPS,Nuveen Preferred & Income Securities Fund,,-55.19660863,,-64.92376643,66.0939898,,94.14253293,-17.01267081,,73.84903891,-0.2789,,73.85222474,-80.96462544,-11.66959524,,,-25.44108238,,7.35573006,153.77113562,1.02564103,1.40782565,1.14937894,,-2.20654272,-3.54449151,-2.4998796,,0.78463707,,11.08536511,17.04609182,Miscellaneous
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,,-40.25005714,,-53.17457837,60.28402355,,,198.13086468,,,0.2801,,,119.68527401,-6.33695917,,,-6.39297298,,2835.28591942,240.87790587,0.51387461,1.11554519,0.76079313,,2.78293095,4.69845454,2.87966018,,0.83859062,17.44019993,8.66494674,20.87194225,Miscellaneous
