Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Industry
CVII,Churchill Capital Corp VII,,,,,,-21.13673393,2.43659054,,85.65737052,,0.4119,43.26723628,,,1.28174431,-57.38064226,,,-1023.21911937,59.97158373,,0.09560229,0.1214009,0.1626474,,4.19366447,4.51030751,4.51030751,0.32038967,1.33960573,41.46196513,,,Financial Conglomerates
AMSF,"AMERISAFE, Inc.",-3.99027214,-6.7093127,,,,,,22.9662377,-36.33906634,-15.06198347,2.8777,-36.25775901,-15.44193686,18.86495418,-11.35776046,-0.61596981,,-14.93670886,-36.16611661,-28.83624567,8.85704883,1.49224035,2.12390937,3.07665394,0.7,5.28567582,17.97286508,17.97286508,,3.03602679,15.17509728,56.03677573,3.15544869,Property/Casualty Insurance
HTLD,"Heartland Express, Inc.",-3.63949322,59.39758004,-58.96730155,59.74567238,15.48219208,-24.64762578,30.483226,9.4475597,-237.74160732,69.86342639,1.6915,-237.73002188,68.50284446,13.80005703,79.79671356,-1.32419762,-2.1681679,,,,3.52739061,4.97532895,2.99817043,5.30587023,0.04495,1.53598844,2.95742879,2.01373803,,1.12570192,38.29302764,,0.74859214,Trucking
TWO,Two Harbors Investment Corp,1844.83240223,,,64.42950091,-646.62065683,,143.03056808,4623.56814215,,12.49276704,1.9441,,28.39387482,1906.93320641,11.15916266,0.50004695,1.18440588,16.89596889,96700,47.1988855,4945.28002538,2.32323232,3.07048516,3.69519071,0.477505,0.34723913,2.05016009,1.16124169,,0.55168805,,1.46667118,2.33022475,Real Estate Investment Trusts
WNC,Wabash National Corporation,-7.83431884,38.7552488,-17.68099708,154.98264123,12.09342124,-18.88989146,280.63290679,6.49207135,-24.59976572,9857.96460177,2.2505,-25.5610268,9544.1580756,4.4864993,9.91438667,0.31038792,1.00433848,-4.75994479,-42.48872089,,2.67763972,2.60617761,2.65535437,3.16359224,0.900556,16.72514862,50.59963199,25.27469342,0.9581249,2.48863,4.53740545,6.49035456,0.38152911,Trucks/Construction/Farm Machinery
OLPX,"Olaplex Holdings, Inc.",-3.99518398,17.69973177,-4.70299488,10.44703394,67.90979079,-34.73316019,1.89881059,51.74037377,-70.35830619,3.79077285,0.3532,-70.63537493,10.54786579,34.65582998,9.02972762,-0.16820921,-0.20128654,-12.58648751,-43.77683298,27.87792362,36.16120998,6.18363523,6.36018139,6.60935574,0.033238,7.24477528,16.23407116,8.66203137,7.2183056,1.21535004,8.26727067,4.92578798,1.87345182,Household/Personal Care
RGR,"Sturm, Ruger & Company, Inc.",-4.44889029,-18.46001839,-0.87824144,-32.14800559,31.8347817,5.80719107,-43.6164967,17.35695033,12.54493616,-43.45384545,4.9643,12.78745645,-43.34023951,14.82473542,9.26028946,2.00489852,-4.64788732,113.39130435,266.40969163,-65.51966732,8.3077393,0.57294521,1.7932735,1.77147427,0.875,16.14931658,18.85151771,18.72439733,3.31660934,3.00540292,14.15847827,19.85150825,1.65381675,Recreational Products
NMRK,"Newmark Group, Inc.",17.00845038,-13.24753522,,,,153.2928028,37.6425053,7.62458208,,-88.15685656,0.4503,,-88.90743385,3.18414226,-24.08490199,10.81264154,25.65099987,-37.62386684,-23.76035337,,43.36604846,3.30275229,4.31988778,3.68989173,0.263333,0.70003846,2.75644575,1.50254532,,0.79852473,29.73484848,,0.54956102,Real Estate Development
NTST,NetSTREIT Corp.,7.34060271,63.312811,16.49391986,53.01290294,35.64242925,8.61065253,71.89649266,15.09708738,,99.87714988,0.1627,,166.48063033,8.38359843,50.28363756,6.58472168,15.78256181,98.94964926,-525.53435115,149.18894009,27.92501549,2.75162925,2.52518492,2.78002629,0.035,0.46042467,0.69174641,0.46978119,,0.77794143,112.57005604,116.46501134,7.77247082,Real Estate Investment Trusts
JELD,"JELD-WEN Holding, Inc.",-7.92153225,7.49122067,-2.51712269,-2.9609415,18.30216883,25.1475824,-32.32675247,3.10640358,151.20990433,-69.40333294,0.5251,152.94700674,-72.91407518,0.8915072,-6.34744271,-0.4121025,-5.58200506,0.49518512,,-157.43892769,-1.03096421,2.33183857,3.38080915,3.03132957,0.344796,1.03364158,5.00944439,1.44009809,1.41662039,1.30447555,17.82414782,3.72806355,0.19288309,Forest Products
ETWO,"E2open Parent Holdings, Inc.",-1.01923557,53.26004968,-0.19733513,58.40475718,37.94316291,10.35095001,89.76653473,-3.43506359,89.30928698,-218.09298194,-2.1484,89.28317891,-291.31297655,-99.46152726,-18.59750937,-0.89689087,-0.5454068,9.70059394,-82.28842746,3.40592424,3.07229978,4.64285714,8.04771377,5.22763825,0.042498,-14.37855062,-25.58089496,-17.86687837,0.91946315,0.34193629,,10.03149997,1.30664886,Packaged Software
RVLV,"Revolve Group, Inc.",-2.1029366,23.56162847,6.08964229,21.0576517,53.3524118,-36.20305774,-29.02394375,6.64054272,-48.24146982,-41.18569402,0.7877,-48.46881174,-41.20893429,5.32923074,21.86721326,0.28753678,-1.71663,252.91660665,-131.60378348,-69.61143085,1.658683,3.40557276,4.23396583,4.51945611,0.096773,6.90159578,10.84440246,10.17749235,1.80103697,2.49910125,23.24285457,33.08466876,0.88592819,Internet Retail
VZIO,VIZIO Holding Corp.,10.56910569,-12.29755179,14.11290323,-4.51313756,16.58256388,,,0.33820056,,99.06458797,-0.0021,,98.98477157,-0.02147305,-2.02493872,-0.42770583,-5.03597122,68.53932584,50.76923077,-57.33333333,0.85892205,2.69151139,3.71434065,3.43718249,0.012727,1.12001886,2.57871878,2.50659631,1.60431317,2.5229609,102.92553191,,0.56460005,Internet Software/Services
AVTA,"Avantax, Inc.",5.02753118,1.25840723,10.8023143,19.03886249,27.58396149,138.95548961,30.15296255,-2.32919627,,-778.33437696,-1.0833,,-770.23333763,0.46826988,-10.20686779,-3.02500974,49.42773584,-94.0194804,-31291.12903226,,16.09567049,0.1552795,0.24918127,0.25689456,0.2275,-2.0936864,-5.02265026,-2.41388521,2.3682364,1.66711412,,,1.42484551,Packaged Software
SLCA,"U.S. Silica Holdings, Inc.",-8.01736614,38.162516,-0.22511234,113.03556323,20.64010879,-0.84491347,68.46458239,12.19167726,3.54199544,,1.0065,3.60822433,,5.12580099,-1.21712547,0.5528225,-2.64517765,-12.28075839,,50.71058688,13.73952806,3.26530612,2.86849288,2.85349148,0.388129,7.08949961,21.88252766,8.56796409,1.9926809,1.33390444,6.20323559,5.29354536,0.57188472,Other Metals/Minerals
FIGS,"FIGS, Inc.",14.88788343,20.55430169,12.1776861,16.79736622,69.22316566,72.58762441,238.2848392,7.44630166,140.38461538,,0.113,140.02095338,,4.18832228,26.72421259,5.90331458,13.47918137,,,-164.01391162,-8.04155505,3.57781753,3.407896,4.35929812,0.021818,3.6423984,4.5283976,4.28884902,3.54459714,3.03638794,74.01055409,82.33234563,1.93380413,Apparel/Footwear
NUS,"Nu Skin Enterprises, Inc.",3.90373487,-17.43574601,4.84112064,-21.70065109,68.39493382,90.18871595,-32.73925128,7.15927283,135.85569732,-27.58066769,2.0738,136.39240506,-28.85119444,4.70772926,-4.48522932,3.78873699,16.70825942,3.32225056,,-32.83813231,2.20186471,2.94117647,3.1101773,2.85992732,0.643333,3.69428017,7.63382306,5.0866578,0.94446779,1.03877104,13.38403582,478.48613475,0.46258303,Household/Personal Care
RYI,Ryerson Holding Corporation,-4.45203044,11.42318468,1.87061574,10.27454944,20.70655955,-2.89093298,18.63400148,9.17515339,-16.48818898,35.03397763,10.2137,-20.50739958,32.85762827,6.18318679,-1.32313155,4.99687695,13.48946136,-28.61538462,31.17870722,,6.26383705,3.0113845,2.753163,2.55085621,0.37,4.4539236,13.6248751,7.51548163,0.97459293,1.13920205,8.6862314,2.46228989,0.17317078,Steel
IRBT,iRobot Corporation,50.61624776,-25.91461422,45.28115656,-43.39056481,28.75309879,18.94504724,-521.50247724,-19.96197554,0.93461109,-1074.89574646,-10.5201,0.38465332,-1042.06975979,-24.7639041,-29.46449302,-4.58723464,-44.04499992,-22.18107162,,-65.34621474,-8.85270972,3.16796175,2.8351028,2.82792566,-1.674288,-43.93861863,-74.71180758,-70.1230031,0.69223397,1.93516701,,32.60664076,0.92500809,Electronics/Appliances
PGRE,"Paramount Group, Inc.",-8.38948608,1.87001401,-34.2797375,0.68906454,31.12441364,-17.56002395,0.31127553,23.08972321,-2873.41772152,-76.55246253,-0.1649,-2882.21181978,-78.65256561,-4.92830004,-0.48628758,-1.32203801,-0.02066867,-0.11432774,39.85160548,-11.94992385,16.3203341,5.29344074,4.09379365,3.99646219,-0.04,-1.01239106,-2.36776914,-1.14043037,,0.26223745,,6.85962779,1.28902488,Real Estate Investment Trusts
EWCZ,"European Wax Center, Inc.",18.43582137,16.04730297,22.30014487,14.69812742,61.67947104,86.93428544,37.49084046,20.10503928,,,0.1887,,,3.6474384,16.72537938,0.68409138,-0.02941679,113.47120607,338.76536751,8.14720377,21.27310695,3.06748466,3.95441141,3.77433995,0.09375,1.13720909,9.5379538,1.70689265,2.81725009,8.33135908,87.19008264,15.79008449,3.42447897,Other Consumer Services
CHS,"Chico's FAS, Inc.",1.9416804,18.34841958,-3.60385585,26.27191648,39.14263172,-8.25269358,20.92958503,6.69671618,50.37151703,133.78702962,0.876,48.65739811,137.03889531,5.07282845,-0.75164789,5.26949658,0.36397541,-15.47318595,413.21391485,140.84795203,5.55069514,0.40160643,0.50313362,0.40146325,0.095,10.62468528,36.77653849,16.83450938,0.50518871,2.79001851,7.03286385,11.79924615,0.43041523,Apparel/Footwear Retail
ECPG,Encore Capital Group Inc,2.14802501,-12.97720366,1.33535985,-14.44738265,69.63951864,10.10152793,-24.55237257,31.63992955,45.07230852,-33.77619893,7.4568,41.22731665,-44.53421213,14.22564468,-2.16498033,4.06757199,3.94702942,-3.21990366,137.7016129,-50.26827993,9.80603188,2.54129606,2.91041482,3.00919877,1.323333,0.07084363,0.26826909,0.0781624,,0.77800871,,12.57145489,0.80662613,Finance/Rental/Leasing
LESL,"Leslie's, Inc.",187.01349345,16.32290007,253.51412112,13.20334028,43.12991319,,14.38010847,15.28397306,,28.17704426,0.8543,,25.58159736,10.18033186,6.9364335,-2.21839189,-10.35695106,1.25091965,,-73.29652345,2.23529562,4.82897384,6.47112121,7.6244954,0.16379,6.09426122,,9.14041876,0.31762751,-4.63911315,13.53068397,,0.61878027,Specialty Stores
WOOF,"Petco Health and Wellness Company, Inc.",-1.61796199,3.94028119,-1.89881585,0.35897816,40.3468243,-2.41532452,1.81776869,4.36109077,-670.42253521,-44.97985496,0.3414,-671.98731501,-44.7739589,1.50433228,1.92925341,1.36735564,0.07795942,2.7368167,,-42.9217917,1.1262984,6.30630631,6.21212945,6.57112059,0.019652,0.54759315,1.54046413,0.70806187,0.32503865,0.38218354,25.12858193,7.34914749,0.14818748,Internet Retail
ALX,"Alexander's, Inc.",1.38267128,-0.16201952,1.28082777,4.25126347,40.39132421,1.16750507,-2.97912393,38.61010427,471.20935331,-55.88649588,11.2429,471.41457331,-55.86528005,28.00198237,0.41746739,3.67742109,0.03197616,1.63755528,117.84818673,-13.43519183,49.82605654,8.07220883,2.67028953,1.71186352,,7.26494274,40.21219645,7.63684626,,4.21088685,9.64642792,13.31118324,4.68660145,Real Estate Investment Trusts
MBUU,"Malibu Boats, Inc.",-0.75069511,14.2802934,3.99508742,13.65681934,24.81242325,-119.61605044,-27.75031752,10.42838159,-133.6853852,-32.58999893,5.0633,-133.57230959,-33.69810698,7.52777548,8.76256569,4.95993398,-67.20957234,-92.28603945,81.62834611,18.31903226,9.35582502,1.91054169,2.35880719,2.92582954,0.877143,11.76120411,18.81327314,16.76210791,0.66746831,1.51033645,8.79155569,7.07069633,0.66152198,Recreational Products
APOG,"Apogee Enterprises, Inc.",-2.22220379,9.64392832,1.92793727,17.07288998,24.70840483,-2.36049237,28.19031982,8.69635232,44.08469427,3270.31930334,4.6443,41.35985748,2886.43144005,7.22616013,3.09754996,-1.36995372,-11.31104798,-0.28792347,142.32846137,-26.8485311,3.99244532,1.08708781,2.06846658,1.55367555,1.1075,10.86267794,25.57226465,16.11463127,1.35335687,2.3244223,9.12572636,7.78489368,0.63793106,Building Products
CAL,"Caleres, Inc.",4.94904441,6.85965314,3.82242862,4.90093097,42.73086359,3.3991017,-3.5773896,7.37971078,-2.10079685,38.0934989,4.9153,-2.46323198,31.80093459,5.86313709,0.07036669,4.72349172,-6.70926555,1.86147872,146.90521939,-53.37092131,2.35723541,2.95391887,3.52364015,3.34937868,1.315,7.24056594,33.70282837,16.49265438,0.26572638,2.15814389,6.17770001,5.13592861,0.30543643,Apparel/Footwear Retail
GDEN,"Golden Entertainment, Inc.",3.10374715,2.29594279,8.37404194,-1.30085517,34.27293288,1.41797518,-9.29971502,13.32062665,6.24501727,-48.1146125,2.613,5.60619089,-49.09875383,7.34105422,-8.91346033,-0.37589574,-0.80031648,-11.73184728,-40.81902694,-62.93730958,8.80594873,3.3505989,2.85331753,3.31294039,0.195181,3.22068202,13.93086341,3.53458676,2.95546139,2.49676227,19.79364477,12.69555883,0.85498546,Movies/Entertainment
ARKO,ARKO Corp.,18.22579502,23.26153996,67.5900862,17.2092421,3.4650111,88.79077398,16.23972456,1.9741438,,27.24450812,0.5329,,21.1983513,0.7847378,10.63445803,2.24629797,2.08093527,8.56345214,,,1.21036238,4.14993307,2.74143657,3.16589283,0.154,1.49836322,13.72151724,1.93008542,0.98771623,3.2494741,21.86421174,11.57731583,0.10032564,Food Retail
CDE,"Coeur Mining, Inc.",-7.50007773,-8.52963791,52.32026395,-98.16880396,0.31114514,11.22311714,-62.3368685,-5.44326691,-19.09424725,-126.49640862,-0.2838,-31.8311234,-149.36785646,-10.25859589,6.44139662,4.37698641,-4.94294472,4.82682786,57.64917332,-63.9436224,-42.9138631,4.13385827,5.82446681,4.94295203,-0.012,-3.4105201,-7.08071701,-4.62366443,0.41326069,0.84649925,,,1.13172682,Precious Metals
ASTE,"Astec Industries, Inc.",0.60362173,16.33957097,-7.06278027,6.79062247,20.72969792,-7.47126437,9.54616588,3.30325618,8.13909774,-100.63907044,-0.0044,8.26446281,-100.63291139,-0.00784621,11.98940163,0.19833399,-3.02631579,1034.48275862,,-1101.04166667,-9.04668497,4.29151854,3.00381724,3.61417486,0.622025,2.54042749,3.85867039,3.68152584,0.93297993,1.42658809,36.14006217,,0.66036408,Trucks/Construction/Farm Machinery
DGII,Digi International Inc.,0.98250918,25.7889655,1.64310279,25.71901618,50.070964,2.29259278,81.91994223,9.45199305,13.76089664,73.48582474,0.5385,14.03627734,86.98630137,4.99272329,37.82926117,-0.90687327,-8.10907627,286.44461078,241.80734856,-35.51725381,9.21269882,2.22400321,2.89028866,2.4080085,0.477143,3.47807917,5.81793904,3.9892822,0.94079916,1.76834691,30.88490099,18.94680019,2.09561574,Telecommunications Equipment
POWL,"Powell Industries, Inc.",12.20281841,13.18070635,27.61312319,13.49958615,15.96336339,90.68273092,38.62092391,1.30008149,117.96673358,2049.90654206,1.1502,117.79771037,2077.02060222,2.57932112,13.11074022,14.30805183,-8.13953488,-45.08041627,-11.33440369,81.91112977,-1.13278331,2.72181454,4.04873606,2.48648554,1.205,6.55943261,11.87965511,11.84336199,1.43626491,2.98270318,24.71828904,7.317612,1.39806136,Electrical Products
KLG,WK Kellogg Co,,,,,,,,,,,,,,,,,,,,,,2.46588694,24.45643101,4.72505822,,,,,,,,,,Food: Specialty/Candy
PRA,ProAssurance Corporation,7.02521317,-1.47919945,,,,,,2.52993205,,-100.27755898,-0.0074,,-100.27892648,-0.03627854,-8.608837,-1.52850677,-0.57268278,0.26041316,-7.85103825,-148.75802082,-3.08584207,1.40762463,2.00203098,2.55521967,0.154352,0.17581265,0.80974737,0.63315088,,0.8333924,99.07030796,,0.81189114,Property/Casualty Insurance
AHH,"Armada Hoffler Properties, Inc.",15.06789525,59.73989942,5.59332509,39.25426974,17.90839356,31.82126114,27.73218143,16.06773416,386.40776699,478.33468068,0.7154,151.92185177,241.43522748,16.43379936,15.69850928,10.70956064,16.62128725,14.80485305,435.00862813,31.76149597,21.7658194,2.12121212,2.37726557,2.26295976,0.096667,2.41380453,9.03109207,3.01338936,,1.83779213,19.24271845,9.73770604,1.51659374,Real Estate Investment Trusts
MFA,"MFA Financial, Inc.",72.28100511,62.54044446,80.76399073,64.49339813,93.43676139,-54.98542632,-97.82637819,0.23723612,-154.01670951,-197.68131367,-2.5698,-135.86456641,-170.83269783,-29.25550947,-0.29851128,4.56015809,6.52467295,6.75058015,,237.91583907,46.08365124,2.07373272,3.31342826,2.53781499,0.3975,-0.02124287,-0.09977618,-0.0216206,,0.44689981,,,1.1901817,Real Estate Investment Trusts
OSCR,"Oscar Health, Inc.",3.52796688,115.56565319,,,,,,-14.88195945,61.39585605,10.81731521,-2.8534,60.95745751,-5.87995934,-15.29592258,25.57019889,4.47224431,0.06505832,,-60.74321936,,8.86400322,4.01691332,4.28935094,4.11188154,-0.49,-11.53630645,-43.2138267,-33.98562276,,1.14901204,,6.75940159,0.20902546,Managed Health Care
UMH,"UMH Properties, Inc.",5.10008174,5.18635526,11.32688369,1.74605577,27.47272393,9.6865631,-45.78820005,3.92540454,19.41964286,-248.83928571,-0.6668,74.88021903,-109.50125274,-2.47936417,5.8053855,1.71694491,-3.27194409,53.26241078,205.13910355,-112.25081718,-4.07761932,1.76211454,1.98768414,1.53026583,-0.0025,-0.23207984,-0.56478629,-0.26765278,,2.42600938,,,4.00152784,Real Estate Investment Trusts
THR,"Thermon Group Holdings, Inc.",-12.73013774,23.87467175,-8.60037844,32.31056584,39.87335164,5.80842912,30.07697551,13.39317733,42.5419241,66.40533778,0.9976,42.03350214,67.55922755,7.64111759,2.03559463,1.15388937,0.15422843,-9.46013611,-108.85519263,105.06926149,10.95372115,2.25880551,2.94157967,2.17697793,0.34255,5.76897418,9.1111002,7.247528,1.47830117,2.09451467,23.31108144,24.57725848,1.96194199,Electrical Products
MGNI,"Magnite, Inc.",17.20553208,23.19662349,,-0.76371351,34.04584201,517.25616292,8.27648756,-18.25015726,25.99563557,-196240,-0.9807,25.16205486,-200596.92307692,-22.58360785,-0.01470907,-0.90893564,-5.40123457,0.56941472,,48.5278992,28.02697771,4.52065472,4.03070177,5.02035075,0.113827,-9.27973021,-31.6694449,-15.80618684,1.1355626,1.09061227,,6.40420785,1.45203841,Packaged Software
WTTR,"Select Water Solutions, Inc.",-2.87187464,81.45222463,2.31081767,760.26044493,11.42739762,7.24941334,357.6267953,3.76245117,69.99132697,,0.5036,62.91406819,,3.47969613,28.6181422,-4.52518261,-10.23646982,19.05631795,,31.16014413,-2.78163786,1.90995907,2.70025989,2.30275091,0.245024,5.4105825,8.89794269,7.98795987,2.30103573,1.04965661,12.1547875,45.80616234,0.47911663,Water Utilities
CMCO,Columbus McKinnon Corporation,-7.22927164,3.27448417,-5.50729776,7.35320826,34.09264718,-12.82307404,7.59732195,10.78056908,-33.32640765,60.92119123,1.6805,-33.24937028,63.28051247,5.17271213,0.75624056,9.48238252,21.24915888,-3.09816505,-135.40156886,97.54854436,7.61738443,1.69823645,2.98200556,2.61534982,0.7025,2.82253241,6.08000059,3.66163121,1.17260651,1.05226856,17.92122027,14.15661817,0.93163818,Trucks/Construction/Farm Machinery
SMTC,Semtech Corporation,0.77492507,2.11579007,-2.37619342,3.86369403,63.3093335,-18.73383422,10.30272998,21.01521018,-1196.89265537,-49.96869456,0.9589,-1198.66394697,-51.15546218,8.11332751,127.2175264,-15.25681353,0.40173318,614.12526661,81.79658343,-44.39533859,13.00511676,6.92924872,5.66251047,5.72501524,-0.15,-26.49950338,-75.43735786,-32.45263216,1.40070766,1.15893704,,,1.07046913,Semiconductors
KALU,Kaiser Aluminum Corporation,-8.65986979,30.73607933,-26.25786164,-34.06400701,4.38752589,-24.56747405,-32.50574713,1.16397795,-70.61873792,-59.29635336,-1.8609,-70.49180328,-60,-0.86350244,-5.51519155,0.02646086,-1.61128812,-0.42036005,351.72413793,-1060.74766355,-5.99784124,2.77599558,4.03653033,5.03819475,-0.093333,0.56875714,2.05815857,0.77010589,1.35095368,1.37761758,67.86389649,,0.28051588,Aluminum
ADEA,Adeia Inc.,-29.06049937,-49.99031555,-36.52315679,-38.00082484,73.97757744,-46.7603661,9.18719524,36.82726065,-95.07427678,-435.5618508,-2.8358,-95.11043727,-433.53048308,31.52918555,-50.99128672,-2.70501934,-2.99643067,-12.45422334,-56.22597757,-21.30285429,38.83212244,3.6752451,4.65642016,2.9859869,0.268,-15.80278964,-33.6940863,-18.7027131,2.32692687,2.85063311,,5.04013386,1.78992288,Packaged Software
NX,Quanex Building Products Corporation,9.54356846,13.93024664,19.87761652,15.4202632,18.69739059,20.77553277,21.46083552,9.11017747,47.79739064,56.37785093,2.6603,47.3503161,55.02983503,7.23175238,1.09951682,3.12572983,-13.64985819,-17.66710797,103.79765027,18.80542323,5.30854636,1.5512675,2.68579239,3.23249336,0.696667,10.0270451,16.34804916,13.11360627,1.34611833,1.88369284,10.9318774,7.59291342,0.76144903,Building Products
CIFR,Cipher Mining Inc.,42.60790135,,-55.02620295,-58683.64495582,-94.20480738,-66.92799071,6.0597719,-2401.21830754,-91.72932331,52.46297975,-0.1573,-92.41024087,45.87441134,-1285.90714521,18.15407489,0.97847026,41.36555833,,,-65.1377444,-1999.67072769,12.58064516,9.25843931,12.99220971,-0.046253,-3.06772079,-3.54489916,-3.44114829,1.09360382,2.50518002,,,15.39413409,Data Processing Services
EAF,GrafTech International Ltd.,33.68755493,-4.79555472,29.29472025,-16.56723268,42.56780488,121.55454971,-10.7641539,36.27566829,-6.62020906,1.48127829,1.4798,-6.54091464,-1.38232946,29.88971707,13.58475924,-1.90187706,0.0971139,-10.55782903,-4848.08652246,-34.96828082,19.53022439,4.14201183,4.55268507,4.13876995,-0.033298,8.45263776,49.82665972,10.89613281,1.69964282,2.5757334,6.77322677,19.3467571,0.99488481,Electrical Products
RPT,RPT Realty,-2.28912665,1.95233456,-3.31655993,-2.00529079,32.84724519,-1.58723907,14.97870103,13.71889587,-221.53846154,19.71604608,0.8938,-110.55456172,21.94420393,38.17675598,2.33218494,-0.54300072,-0.96572913,-3.527642,99.09157356,3.29837181,44.07275701,2.05882353,2.54185804,2.66846164,-0.018579,3.68899955,7.89303296,3.85151604,,1.00491819,14.31177213,14.38673891,4.16815013,Real Estate Investment Trusts
