Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
CABA,"Cabaletta Bio, Inc.",,,-1.95838433,-402.59208731,,6.70425677,-10.69548047,,17.30769231,-0.38365304,-1.8054,8.62242967,-14.44403638,,-7.41514691,78.48463464,-10.18835616,,8.02279027,-30.18568391,,1.92,9.0821834,8.91859631,-0.403466,-40.09028337,-42.61489,-42.29898596,20.9351568,3.52147395,,,,Health Technology
SSP,E.W. Scripps Company (The),10.43203771,7.43072574,25.78287927,4.33204176,43.16837293,54.28263751,2.47947094,17.76656347,-2079.11170929,121.05835941,1.625,-3512.88565264,68.56651819,7.83624754,-3.41391229,-10.92310663,1.39769662,-7.75767429,-212.38415044,50.70749365,10.82787281,3.7414966,7.01251422,5.09712278,-0.193333,-9.14140513,-32.44854767,-11.57949081,1.51177425,0.28596996,,2.67087229,0.20621107,Consumer Services
VVI,Viad Corp,22.82287349,122.2002996,,,6.13947704,1025.671406,,4.949211,,,0.5327,,,1.65961301,5.08042366,4.39091932,1.502185,2.7896559,,,0.55539243,1.34510298,3.05046509,2.58187204,1.425,1.19367095,307.80125899,1.94299314,0.91422715,33.92319868,93.66141732,1020.44018405,0.41176321,Commercial Services
BHK,Blackrock Core Bond Trust,,-116.83368318,,-128.99314183,,,-284.64393701,,,-293.00225734,-3.762,,-293.27728343,,-13.43166314,,,30.37609015,,-56.0534955,,1.27362593,1.52477579,1.08434147,,-0.18402936,-0.31539672,-0.31539672,,0.83531946,,19.02253668,,Miscellaneous
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,,22.98512598,,31.0532196,85.58498534,,-230.78926501,-233.76628946,,-224.52657807,-1.4993,,-230.80027271,-233.79059702,-21.40330279,,,,,,,0.4,1.62647711,1.55853053,,12.41191096,12.59688794,12.59688794,,0.9391435,7.10025561,,,Miscellaneous
MBWM,Mercantile Bank Corporation,9.29271509,7.68162049,,,,,,35.42979487,2.35062893,4.29341496,3.8502,2.44633296,3.4597855,28.54531685,-7.32148229,2.2077485,-8.30517427,-7.53411965,,340.8477842,44.92230595,0.84196891,3.12440922,2.09526449,1.2375,1.63594549,18.67517833,8.86858468,,1.1189695,5.87351403,,1.7206312,Finance
UVSP,Univest Financial Corporation,6.14590938,12.30059522,,,,,,29.70135189,-20.12905036,-14.86812868,2.6436,-20.12931444,-14.87877962,23.82353748,1.408654,3.27706611,10.58965031,91.38675924,19.64758205,28.47591504,25.19830076,0.89928058,2.52514215,2.25230851,0.546667,1.15336289,10.51157094,7.20564632,,0.63255995,5.99499821,6.14544588,1.2598408,Finance
IRMD,iRadimed Corporation,4.23463318,27.47501882,3.96746204,28.80655103,77.44834381,22.92710869,55.93947008,29.31842952,22.34636872,37.07804483,1.0152,22.71752808,37.5639579,24.06703582,3.17601332,7.68446616,-4.26166845,-11.15183854,,-14.44102218,17.29670923,0.20408163,3.40470836,2.21002803,0.363333,18.68926135,21.77295838,21.16194961,7.6034076,6.69943465,33.81642512,61.68315902,8.32953759,Health Technology
ATRO,Astronics Corporation,11.44514431,20.22575454,12.89480229,-18.84709205,21.27113035,102.3366192,,-6.13616904,-170.91310751,-34.9605343,-1.1114,-171.77802945,-39.75682227,-6.68300635,0.96743267,6.03171925,12.25972935,-1.90027932,84.58590149,-211.19854722,-6.72787506,3.93071286,3.06661732,3.10106148,0.03,-6.15761056,-15.81867352,-9.23688296,1.09520693,2.0498972,,,0.80065727,Electronic Technology
AMAL,Amalgamated Financial Corp.,4.61817896,36.59329869,,,,,,38.90355907,1.95737277,55.50857551,2.6113,1.42468835,53.91314204,28.57248062,10.72451108,-0.55693543,34.71138969,429.19289952,-14.61912279,118.83502587,44.05647376,2.82539683,2.95454272,2.94744542,0.700039,1.15249876,17.66951906,14.39373196,,0.97713875,5.52843586,4.00521785,1.4503379,Finance
APPS,"Digital Turbine, Inc.",4.45909876,-10.92515209,18.45695117,-17.02222388,36.85577847,36.5863358,-14.66391843,6.93251442,41.62508909,-52.69997112,0.1638,41.29342521,-53.09458167,2.5037542,-13.1609061,-0.40819356,-3.64468425,-21.70662412,-156.19694397,45.65719678,13.44275589,3.87755102,4.56949733,4.22791967,0.144751,-0.48269184,-1.09416398,-0.62224416,1.21834207,0.8054031,,9.1743645,0.78472692,Technology Services
ACRE,Ares Commercial Real Estate Corporation,18.35167589,13.60114099,18.91038971,25.32607813,89.2798667,18.95778609,23.76100983,54.80812066,65.76271186,-59.6611366,0.5714,65.86426464,-50.73602382,17.23240166,-4.13536092,-1.81273319,-1.03949168,-9.70425302,5.72139303,18.21509824,33.06873868,1.22494432,2.65969182,2.32261805,0.228566,-0.19947629,-0.68819807,-0.27408163,,0.65402128,,9.53925631,2.51549067,Finance
SCWX,SecureWorks Corp.,-1.51385137,-13.40379736,-2.50518211,-15.02332283,55.73633961,36.32662557,-2994.15308292,-28.60089541,-3.64137931,-182.72556783,-1.3568,-4.48498547,-187.75099897,-24.70446087,-14.83153078,-4.52910086,-10.52154195,3.51532397,34.77251951,-414.61785923,-13.92674902,0.7029877,4.90029074,6.55119301,-0.0686,-16.05479415,-23.65171757,-23.1477619,0.66683656,0.85143824,,,1.18467671,Technology Services
NVRI,Enviri Corporation,4.94600053,2.20006611,10.60124972,-8.97770556,16.72372311,9.67562363,-11.83869223,2.4438545,-19.81605351,-5424.87804878,-2.2652,-20.09448819,-5442.28993536,-7.26047013,-8.6136845,0.97851535,2.62811541,-1.35857188,-458.37058106,,0.70759873,2.15946844,3.91628926,3.79297887,-0.03605,-1.65924811,-8.00928583,-2.34057348,1.21963797,0.85849132,,,0.24904068,Industrial Services
RWAY,Runway Growth Finance Corp.,9.86835204,42.31408924,10.83265417,46.75596415,76.06962443,47.26685295,1.74038733,45.5954452,86.2745098,-31.68720708,0.7871,86.24833111,-29.30532231,30.00251184,54.63803032,-2.71097351,-6.27651249,341.76877374,1108.71498444,41.56616842,45.56195402,1.33111481,1.88032283,1.5892493,0.469512,6.58317277,11.18827944,7.58772407,,0.85089925,7.60767054,8.59771455,3.4380547,Finance
HNRG,Hallador Energy Company,-14.65448089,45.80714464,-24.69575201,512.09555488,11.38380555,-17.37694301,141.87172247,6.76746488,-23.22559147,,0.5537,-23.2914607,,5.09099396,71.22972449,-2.71444488,-0.25626765,-5.53198569,-92.05859066,-99.2521582,0.04189771,1.86078567,5.09125238,4.46436953,0.51,14.47094372,32.55254147,22.73388941,0.17381472,2.26713543,7.31900565,14.90260507,0.93374358,Energy Minerals
HTBK,Heritage Commerce Corp,2.32892954,22.09041143,,,,,,47.43464077,-13.30958549,38.60050891,1.0894,-13.28963366,39.52830189,33.45497866,-6.21574064,-4.05854559,-80.43336653,-3.2391316,1.66085368,24.48557078,34.75839328,0.62735257,2.66568421,2.45680332,0.251667,1.39076275,11.76752368,10.60745358,,0.76780824,6.58905128,4.71745758,2.12221497,Finance
HFRO,Highland Opportunities and Income Fund,,,,,95.22537762,,-72.26350535,16.25088352,,-75.73018081,0.4537,,-76.26365299,12.80490424,-3.93242137,,,,,30.05340629,169.18346901,0.67586595,2.55586355,2.98955552,,-5.02049605,-5.21754715,-5.21754715,,0.51199664,,2.81280807,8.96281553,Miscellaneous
GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,5.75586803,8.20187671,4.94979605,21.97671014,36.34960163,7.92283974,10.27321716,29.07417724,-954.6961326,37.1242892,-0.0774,-301.35076253,-2.62258953,5.93162887,5.08653503,-0.39171301,0.81495641,5.817246,-9.26840562,-3.74046744,41.85433042,1.01522843,2.47738417,1.62840834,-0.025,0.1491165,0.48182544,0.16783516,,2.33626403,,8.77554258,3.12826425,Finance
RICK,"RCI Hospitality Holdings, Inc.",7.74361341,37.05968513,6.87562164,41.78123413,56.33846499,5.62036055,40.87940228,26.8761677,15.44637507,45.64830207,4.9066,17.49870667,51.77017405,17.20387116,45.56109003,-0.16486055,-0.86271292,59.67054494,-25.56791292,42.2261236,15.13564009,0.7191448,2.85924048,1.91412259,1.173333,6.71254921,14.6608413,7.6701277,0.69464597,1.96864177,12.69023013,17.32185206,1.67352519,Consumer Services
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",,-56.8239729,,-62.9101941,76.07923806,,-269.62707156,-238.89891726,,-300.13636054,-2.9354,,-300.44062355,-264.1503688,-13.32930453,,,0,,29.35033197,220.69586069,0.30084236,1.16456344,0.85720802,,0.21294191,0.32976585,0.21469299,,0.79950125,249.54954955,9.52484346,33.08170526,Miscellaneous
CNSL,"Consolidated Communications Holdings, Inc.",-0.34911598,-7.0946544,3.26068974,-16.40044951,28.91351448,2.74386367,-22.32133352,3.59022315,-149.15936538,-108.35851758,-2.6199,-191.75560586,-135.95928468,-14.43711422,3.49373854,-3.40467004,-0.04871787,0.8063126,-81.93952997,-134.98424107,-33.48328623,0.61500615,3.42144871,1.33548851,-0.36655,-5.23051399,-23.74182034,-6.53654865,1.39022368,0.66019304,,,0.4017441,Communications
PKST,Peakstone Realty Trust,-6.6190853,-9.4345818,-13.48644137,-7.78568992,31.80810834,-13.77316154,-9.1269739,21.90571089,-7017.48210024,-24047.16981132,-1.2692,-4993.64966108,-3647.68252847,-96.48510751,-31.09493104,-16.02351834,-0.18517767,-40.60294602,-88.70163139,-25.70908613,36.65822299,2.69756839,6.30161205,4.8363826,,-18.08800376,-42.75917377,-19.52270667,,2.59632346,,7.80771027,1.57897307,Finance
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,,86.10584906,,119.03687783,86.58944975,,-129.73178201,-68.88620658,,-129.7334759,-0.7508,,-129.7317831,-68.88620658,-11.89238516,,,,,,,0,1.17000585,0.94436065,,6.82309398,7.06874685,7.06874685,,0.81726852,11.83574879,,68.42295244,Miscellaneous
OIS,"Oil States International, Inc.",-6.45772914,28.70833849,-14.05587924,260.71752952,12.92059438,-16.21130175,137.50423362,-0.57231472,-74.10714286,85.41548898,-0.1548,-74.14933837,85.09211945,-1.2931981,-1.96693892,-0.48726976,-2.33582255,-13.88996708,,,1.70745527,2.00803213,3.23589819,2.50788692,0.042,0.72950137,1.11675082,0.90913412,1.54571318,0.69690544,61.4379085,9.40953256,0.6157278,Industrial Services
MMU,"Western Asset Managed Municipals Fund, Inc.",,-26.93796873,,-30.99040519,74.61880901,,95.01879333,-18.36490074,,82.95053592,-0.2561,,82.94868266,-65.42287094,-7.162907,,,1.14531674,,-8.25358852,115.87378127,0.5733945,1.04683017,0.71405682,,-1.45966558,-2.09997836,-1.47533608,,0.75799057,,19.25520196,22.3117306,Miscellaneous
PFN,PIMCO Income Strategy Fund II,,243.96223917,,304.60446776,94.18258747,,-176.63539379,-69.51002903,,-175.3480663,-1.3638,,-179.00082554,-70.2024578,-24.98172213,,,-43.89305965,,-38.75053214,15.23606773,0.66006601,1.84127964,1.78201766,,,,,,0.82284109,,,,Miscellaneous
DENN,Denny's Corporation,-0.47330831,14.63053841,3.81841081,-0.13705536,27.77693792,6.78250514,0.34359168,13.05986254,1353.39805825,3.0740803,1.2272,1330.15075377,-4.30494537,16.36881092,0.86242142,-3.08504372,-4.85710315,26.67038153,17.81938178,-59.88258886,6.04869542,0.93023256,3.07177181,2.57242093,0.147937,9.08365494,,13.19043052,0.39536198,-13.20535551,12.93994309,8.78427202,1.04279675,Consumer Services
HSII,"Heidrick & Struggles International, Inc.",13.07538855,7.44808493,11.78349601,15.46334313,24.86244747,18.50859361,1.03029207,10.36059897,-42.56301966,7.81665129,3.8552,-42.37135891,9.52709034,7.33545838,6.2197438,8.18764618,0.137533,-2.47654696,,-59.21195048,9.98111825,4.05683297,2.31054204,3.71533862,0.696667,6.31259565,15.42135893,13.3960275,1.64161384,1.15763952,7.99649205,,0.48768869,Commercial Services
EMD,Western Asset Emerging Markets Debt Fund Inc,,-108.26672236,,-128.16222833,,,-329.60632376,,,-318.83960196,-2.4833,,-315.41413391,,-27.09951385,,,-30.879113,,26.30400341,,1.3836478,1.63710054,1.70121567,,7.62309319,11.19082391,7.82036339,,0.77651724,7.09450294,15.65297113,104.42234904,Miscellaneous
EGY,"VAALCO Energy, Inc.",35.86557716,77.98618611,17.27266182,103.04892783,54.54412039,39.45825007,127.92132588,50.8410334,99.04761905,-46.50025546,0.733,95.43737286,-36.27860177,14.49738377,225.22748869,0.61044949,-0.49786153,770.65206765,-41.06668531,-399.62004704,-9.34732422,0.77864294,3.17541249,2.9076713,0.19,5.77868589,11.16792193,9.86868727,1.22682706,1.04010477,12.021931,,1.3277059,Energy Minerals
NN,NextNav Inc.,-3.61445783,414.54783748,-6.08800482,40.4863723,-294.21803362,-8.00779727,-52.20065441,-1669.28171167,3.84114583,94.0970106,-0.3971,3.54150101,74.6857489,-1021.8033622,-9.52690703,37.99150522,396.47486253,,-20.35494386,17.07521347,-1034.00407539,2.74364431,5.99529855,3.85117777,-0.135,-44.39188976,-64.71916311,-50.78786081,9.27811079,4.67090843,,,159.61447888,Technology Services
BGB,Blackstone Strategic Credit 2027 Term Fund,,-76.31659014,,-94.00593064,20.13310721,,-208.4564434,-451.16917549,,-239.42642957,-1.5995,,-239.4280214,-523.40387685,-11.22314234,,,-14.86932493,,-7.21208764,257.92398345,0.75258702,1.3876378,1.41265733,,4.1987472,6.93287105,6.41407352,,0.88150164,12.32757621,17.11256193,31.4578417,Miscellaneous
MCS,Marcus Corporation (The),35.94197378,47.82386676,67.8835254,70.51166041,28.09590873,434.32055749,111.03701874,1.45129718,,72.45925389,-0.3802,,72.34656873,-1.76736139,-10.41459624,2.52110037,-3.32061217,-20.83645569,,68.53365803,8.58200693,0.52015605,1.69079671,1.57010028,0.335,-0.18104108,-0.44411628,-0.23708957,,1.04195244,,12.45570377,0.89422806,Consumer Services
IIM,Invesco Value Municipal Income Trust,,-74.3325955,,-111.88650992,-35.26479683,,-2148.21967797,-725.7413614,,-2148.79518072,-1.8665,,-2148.2196012,-725.7413614,-18.8215381,,,-23.66123588,,-21.09559228,238.51556888,0.39564787,1.29557534,0.98823714,,-8.0305211,-12.95880061,-8.12607965,,0.77069706,,16.49731561,39.34866618,Miscellaneous
VRDN,"Viridian Therapeutics, Inc.",-26.53061224,-40.19574755,-236.44859813,-56.59411012,57.39277652,18.57668678,-68.81857714,-7579.23250564,21.09341102,39.25317805,-4.0475,19.20441373,-63.54249304,-7329.23250564,113.58457407,-9.09756312,10.55821372,511.34615385,26.64444015,-72.31741292,-5340.57562077,2.51716247,5.21918767,3.9631179,-1.233571,-75.92987276,-86.46721499,-84.32067626,12.08538926,1.78425026,,,321.45851546,Health Technology
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,,-57.02384924,,-66.11989391,66.25295752,,-1793.74293094,-443.34555551,,-1058.77342419,-2.0406,,-1058.48228878,-502.47174616,-12.55462721,,,-5.46922542,,-11.62253264,147.91146974,0.50352467,1.30979658,1.17472987,,-8.60013153,-14.25772464,-8.65426056,,0.7645101,,16.53136547,24.45178563,Miscellaneous
DHC,Diversified Healthcare Trust,0.05461954,-7.20395717,-73.25773196,-419.62109626,-5.04718885,-24.86878119,-39.36682273,-9.30875389,-37.74354327,-109.02645214,-0.0662,-37.81571651,-109.03876458,-1.22892006,-9.38204403,-1.43389574,-0.52244732,-16.52442613,59.51889401,-16.78244998,-26.46844806,2.07253886,8.18589323,8.39866098,-0.21,-4.6378849,-10.26768376,-4.85322432,,0.17714052,,,0.34423914,Finance
WEAV,"Weave Communications, Inc.",5.31277644,22.6510516,5.67950554,33.69884915,62.37184855,-279.28159076,23.93120904,-34.9740003,-12.75167785,9.29145186,-0.7566,-14.36569538,3.77635906,-34.99792425,7.63218391,-1.66975701,-1.48200132,193.75474184,25.75655683,55.73851965,-9.40000141,1.14777618,3.96120935,3.18302446,-0.059535,-18.00215944,-45.32321663,-26.04569722,1.79693631,5.51781341,,,3.00969899,Technology Services
ARIS,"Aris Water Solutions, Inc.",5.52795099,40.02163567,13.67101648,46.96016501,35.51297348,10.98941529,21.96522945,21.1662892,38.24362606,-17.48526523,0.042,39.07637655,,0.52959337,20.33047157,0.33525568,-2.46013124,11.67322619,-124.10706955,-381.40297754,-23.77313466,0.73619632,4.72874491,4.55396983,0.212841,0.85212867,4.01347413,1.5605489,1.14348751,0.79073621,24.53509298,,0.67900879,Utilities
OLMA,"Olema Pharmaceuticals, Inc.",,,0.46838407,0.30066146,,27.41730934,-50.84206908,,29.59052647,-45.65265733,-2.62,28.95778831,-47.38803871,,-27.13342006,-9.26811328,-12.35268442,-22.01276984,-8.59207575,-58.26588919,,0.79016681,8.37975705,6.48805733,-0.511623,-45.4341653,-48.90088623,-48.50842091,11.56422359,2.32284958,,,,Health Technology
ACCO,Acco Brands Corporation,22.60307998,-3.83646867,41.70528267,-12.78089888,25.50831793,126.2195122,-24.80211082,6.16656398,,-113.19801791,-0.1385,,-112.95387635,-0.67775724,-9.59466891,1.18160985,-1.34873135,-1.58487168,19.84126984,-55.85260116,3.1371945,1.2145749,2.94281433,2.35491762,0.226667,-0.91943144,-3.19380027,-1.36074841,1.04138577,0.5771314,,3.96059701,0.25390602,Producer Manufacturing
SMRT,"SmartRent, Inc.",-17.94280797,51.68614478,8.42567197,,0.75616282,11.47041883,-32.07402789,-58.91336603,22.22222222,-32.67780172,-0.4925,21.68747635,-33.8530593,-57.39567754,-3.24970717,-2.77044412,,,62.70180644,-14.34019514,-48.95096561,4.49678801,4.84260802,4.65090568,-0.044301,-12.92331639,-18.86187124,-18.86187124,2.26988629,1.28098205,,,2.27131925,Electronic Technology
CEM,ClearBridge MLP and Midstream Fund Inc.,,-13.2133458,,-23.95720912,79.43038359,,6.13189759,359.31060293,,4.87077611,13.6461,,4.22041979,348.83701901,34.74877423,,,33.06662112,,1.70690959,67.69514043,0.02881844,1.9385768,1.77625252,,-5.70194921,-8.33134562,-5.85585123,,0.81703271,,12.73546889,10.61881381,Miscellaneous
PIII,P3 Health Partners Inc.,8.9410978,64.65781846,,-209.5710219,-9.05618164,,11.46588045,-23.43666476,58.67992767,-72.62388734,-6.4967,-6.70725079,-72.62591738,-25.73934868,-62.91456103,4.78855736,-0.79703674,19.58980465,-25.64317791,-89.29496911,-12.60482662,6.29370629,9.17516489,6.55210702,-0.17932,-10.55721501,,-135.74008268,0.68749601,10.65416578,,,0.14168068,Commercial Services
ZYME,Zymeworks Inc.,-80.31929844,1446.03448276,-92.39549544,,97.0898124,-99.41272822,,33.80802071,-105.5645597,,1.9021,-110.04393709,,30.14458813,66.71078195,0.21822976,-0.32533996,-13.06135064,90.9676466,,32.81670473,3.69822485,3.88130125,2.87476962,-0.469016,38.32662906,55.44687806,51.39664187,4.49336155,0.89474689,2.47862009,2.9622349,1.0279695,Health Technology
CLDT,Chatham Lodging Trust (REIT),24.93862218,44.55251869,107.02338606,209.03923581,26.55307257,84.1898928,119.24663635,11.59399154,,,0.0373,,,3.31692957,-4.74665396,0.36039932,-0.7788873,-13.22662857,,189.9128269,18.94923198,0.84210526,2.50829391,2.14592876,0.09,1.06392469,1.81093495,1.14018173,,0.58335462,73.70054306,7.65863174,1.49904768,Finance
ANAB,"AnaptysBio, Inc.",151.81950509,-83.71666007,267.86171575,,77.30144843,9.70598977,-106.16000292,-1119.41285117,5.48888327,-116.91504509,-4.5704,9.96497571,-122.72129559,-1251.32691747,-5.08296142,-6.28715168,0.65834801,1445.51658315,-3.44940867,-53.44177574,-704.2480801,2.23752151,4.76696289,3.17899847,-1.77508,-25.69521512,-63.61704759,-27.18685049,10.53385698,1.91463554,,,36.2327329,Health Technology
TRST,TrustCo Bank Corp NY,2.36403886,10.66376555,,,,,,48.26442831,-10.33000232,23.12750501,3.9322,-10.33471781,22.29392545,36.52419605,-3.17102463,-0.35102561,-7.71047056,-42.27419756,,38.00969971,39.64871058,0.82147801,2.27541524,2.86101567,0.73,1.14898953,11.49413158,10.67208017,,0.77795756,6.69879321,,1.96421245,Finance
HOV,"Hovnanian Enterprises, Inc.",-7.580805,5.14219115,3.89562801,19.79178518,21.98820031,36.24364457,32.70120206,11.76685858,65.24940139,-66.22991408,28.9979,65.42301962,-62.59358964,7.04489482,10.40815201,-3.61698461,-7.80351683,-5.90341666,130.87083649,-63.00126842,2.98573069,0.26143791,5.62607735,4.56252575,,6.37455208,38.29383424,9.3380022,0.78422367,1.6904749,3.12423426,1.1251892,0.1675419,Consumer Durables
DGICA,"Donegal Group, Inc.",1.98008086,3.83083631,,,,,,-0.41225076,-61.7921593,-107.54899589,-0.0624,-61.61456424,-107.75873723,-0.23113189,0.01185036,0.95445833,0,0,,-12.53968848,7.9163142,0.14184397,2.21429231,2.14861068,0.078984,0.01845856,0.06099942,0.05699839,,0.93890524,3279.06976744,10.15636769,0.51488975,Finance
BME,Blackrock Health Sciences Trust,,-59.75095552,,-67.15058683,72.23766089,,-144.74895606,-123.61775002,,-140.29113924,-1.9098,,-144.77567489,-123.67530552,-6.57865323,,,,,,31.88197923,0.902379,1.2534886,1.34824976,,7.95695833,8.1018332,8.1018332,,0.84590764,10.78939617,73.21396815,29.79245057,Miscellaneous
CTLP,"Cantaloupe, Inc.",6.32414342,18.73227356,12.77217595,23.01856525,30.21576828,-18.80504642,219.51345756,1.45254699,-57.43982495,,0.0001,-59.24006908,,0.25980849,12.80556817,3.50764405,-2.28540996,127.78797366,-73.74256789,89.0954634,-0.80405186,3.34394904,3.51293339,2.51619545,0.014,0.22902089,0.38649054,0.32976393,1.11283709,2.80746601,,,1.90245238,Finance
CMPO,"CompoSecure, Inc.",3.36879433,41.24979474,1.09270158,51.63653184,58.03379871,3.27503975,34.4213036,30.35727497,1060.97560976,860.35805627,1.1265,146.32889652,491.53455929,4.92950676,24.04875375,-2.53692619,5.59497208,-6.54596206,22.71207197,14.64523373,22.12293514,2.04778157,3.45725572,3.83317894,0.256075,7.88593124,,,1.24371202,-0.10801893,9.29568528,2.50456042,0.53255655,Commercial Services
DSU,"Blackrock Debt Strategies Fund, Inc.",,-22.87294965,,-24.19680146,87.84872155,,-139.33188502,-42.82185174,,-157.4159436,-0.4235,,-157.42399972,-58.52020726,-19.18323281,,,-33.87096774,,15.67892795,95.45747636,0.3030303,1.06223468,1.06994158,,9.63112411,13.34166013,13.34166013,,0.9483667,7.08965912,11.05778902,11.44376257,Miscellaneous
